TF_idx,Target_idx,Label,Score,TF_name,Target_name
1456,1043,0,0.4445102,SOX13,NIBAN1
362,935,0,0.4445102,EBF1,MBNL3
1546,312,0,0.4445102,TCF7L1,DCDC2
1791,1134,0,0.4445102,ZNF143,PDE4D
1460,923,0,0.4445102,SOX6,MAP3K14
1541,208,0,0.4445102,TBX21,CD8A
1791,208,0,0.4445102,ZNF143,CD8A
1541,604,1,0.4445102,TBX21,IFNG
1460,1491,0,0.4445102,SOX6,ST8SIA6
1094,1551,0,0.4445102,ONECUT1,TECR
1094,353,0,0.4445102,ONECUT1,DTNB
1791,70,0,0.4445102,ZNF143,ARHGAP24
1460,588,0,0.4445102,SOX6,HPN
1791,1520,0,0.4445102,ZNF143,SYT1
1791,1460,0,0.4445102,ZNF143,SOX6
1791,370,0,0.4445102,ZNF143,EFNA5
1456,1116,0,0.4445102,SOX13,PARP15
1546,1126,0,0.4445102,TCF7L1,PCDH9
1094,1401,0,0.4445102,ONECUT1,SLAMF7
1094,640,0,0.4445102,ONECUT1,IL2RA
1460,104,0,0.4445102,SOX6,B4GALNT3
1094,1491,0,0.4445102,ONECUT1,ST8SIA6
1456,1722,0,0.4445102,SOX13,UST
1456,640,0,0.4445102,SOX13,IL2RA
1094,388,0,0.4445102,ONECUT1,EPHA7
362,1116,0,0.4445102,EBF1,PARP15
1546,353,0,0.4445102,TCF7L1,DTNB
1791,1005,0,0.4445102,ZNF143,MUS81
1791,691,0,0.4445102,ZNF143,KIF21A
1473,474,0,0.4445102,SPIB,GADD45A
1473,1722,0,0.4445102,SPIB,UST
1094,1249,0,0.4445102,ONECUT1,PTPRK
1546,1477,0,0.4445102,TCF7L1,SPON2
1094,44,0,0.4445102,ONECUT1,ALOX5AP
1473,991,0,0.4445102,SPIB,MRTFB
1791,1265,0,0.4445102,ZNF143,RAD23B
1094,432,0,0.4445102,ONECUT1,FBXO16
1094,15,0,0.4445102,ONECUT1,ADAM12
1456,1295,0,0.4445102,SOX13,RGS3
362,551,0,0.4445102,EBF1,HDAC9
1791,129,0,0.4445102,ZNF143,BNC2
1460,127,0,0.4445102,SOX6,BMPER
1541,49,1,0.4445102,TBX21,ANK3
1546,297,0,0.4445102,TCF7L1,CUBN
1460,15,0,0.4445102,SOX6,ADAM12
362,1515,0,0.4445102,EBF1,SYDE2
1541,588,0,0.4445102,TBX21,HPN
1456,1387,0,0.4445102,SOX13,SHPRH
1791,588,0,0.4445102,ZNF143,HPN
1546,164,0,0.4445102,TCF7L1,CACNA1H
362,603,0,0.4445102,EBF1,IFIT2
1546,15,0,0.4445102,TCF7L1,ADAM12
1473,225,0,0.4445102,SPIB,CEP128
1456,44,0,0.4445102,SOX13,ALOX5AP
362,888,0,0.4445102,EBF1,LRP1B
1094,283,0,0.4445102,ONECUT1,CRISPLD1
1094,629,1,0.4445102,ONECUT1,IKZF2
1541,1584,0,0.4445102,TBX21,TMEM181
1546,1601,0,0.4445102,TCF7L1,TNF
362,200,0,0.4445102,EBF1,CD226
1546,691,0,0.4445102,TCF7L1,KIF21A
1473,1219,0,0.4445102,SPIB,PRKN
1546,1481,0,0.4445102,TCF7L1,SPTBN1
1473,1114,0,0.4445102,SPIB,PARD6B
1473,2,0,0.4445102,SPIB,ABCA5
1541,1620,0,0.4445102,TBX21,TRABD2A
1791,2,0,0.4445102,ZNF143,ABCA5
1473,1477,0,0.4445102,SPIB,SPON2
1460,1574,0,0.44451,SOX6,TLN2
1541,1574,0,0.44451,TBX21,TLN2
1396,1523,0,0.4445097,SIX5,SYTL2
1396,1211,0,0.4445097,SIX5,PRF1
1396,1402,0,0.44450969,SIX5,SLC14A1
362,479,0,0.44450822,EBF1,GAS2
1791,479,0,0.44450822,ZNF143,GAS2
1094,479,0,0.44450822,ONECUT1,GAS2
1396,1367,0,0.44450814,SIX5,SERPINE1
1396,1172,0,0.44450742,SIX5,PLCL1
1396,736,0,0.44450647,SIX5,LDB2
1396,633,0,0.44450644,SIX5,IL12RB2
1396,375,0,0.44450644,SIX5,ELP1
1396,454,0,0.44450635,SIX5,FLNB
1396,915,0,0.44450635,SIX5,MAML3
1396,886,0,0.44450635,SIX5,LRIG1
1396,208,0,0.44450635,SIX5,CD8A
1396,639,0,0.44450635,SIX5,IL21R
1396,127,0,0.44450635,SIX5,BMPER
1396,1520,0,0.44450635,SIX5,SYT1
1396,1601,0,0.44450635,SIX5,TNF
1396,204,0,0.44450635,SIX5,CD40LG
1396,1620,0,0.44450635,SIX5,TRABD2A
1396,570,0,0.44450635,SIX5,HIVEP3
1396,1040,0,0.44450635,SIX5,NFIA
1396,604,0,0.44450635,SIX5,IFNG
1396,1534,0,0.44450635,SIX5,TBC1D4
1396,750,0,0.44450635,SIX5,LIMA1
1396,1049,0,0.44450635,SIX5,NKD1
1396,132,0,0.44450635,SIX5,BRF1
1396,225,0,0.44450635,SIX5,CEP128
1396,294,0,0.44450635,SIX5,CTNND2
1396,1293,0,0.44450635,SIX5,RGS10
1396,370,0,0.44450635,SIX5,EFNA5
1396,1265,0,0.44450635,SIX5,RAD23B
1396,1477,0,0.44450635,SIX5,SPON2
1396,991,0,0.44450635,SIX5,MRTFB
1396,588,0,0.44450635,SIX5,HPN
1396,1285,0,0.44450635,SIX5,RCAN3
1396,475,0,0.44450635,SIX5,GALM
1396,1126,0,0.44450635,SIX5,PCDH9
1396,888,0,0.44450635,SIX5,LRP1B
1396,903,0,0.44450635,SIX5,LTBP4
1396,1401,0,0.44450635,SIX5,SLAMF7
1396,1249,0,0.44450635,SIX5,PTPRK
1396,931,0,0.44450635,SIX5,MAST4
1396,1073,0,0.44450635,SIX5,NRCAM
1396,432,0,0.44450635,SIX5,FBXO16
1396,1134,0,0.44450635,SIX5,PDE4D
1396,902,0,0.44450635,SIX5,LTBP3
1396,87,0,0.44450635,SIX5,ATF7IP2
1396,1015,0,0.44450635,SIX5,NAV3
1396,1440,0,0.44450635,SIX5,SMAD7
1396,345,0,0.44450635,SIX5,DNAJC6
1396,1056,0,0.44450635,SIX5,NMT2
1396,1461,0,0.44450635,SIX5,SP140
1396,164,0,0.44450635,SIX5,CACNA1H
1396,1574,0,0.44450614,SIX5,TLN2
1396,479,0,0.44450435,SIX5,GAS2
1791,1296,0,0.44450116,ZNF143,RGS6
1546,1296,0,0.44450116,TCF7L1,RGS6
1460,1296,0,0.44450116,SOX6,RGS6
1336,1120,0,0.4440336,RUNX2,PAX5
1336,901,0,0.44383216,RUNX2,LTBP1
1336,1021,0,0.44308686,RUNX2,NCAM2
1336,1766,0,0.44193217,RUNX2,ZC3H12D
1336,1804,0,0.4419318,RUNX2,ZNF365
1336,705,0,0.4419318,RUNX2,KLHDC4
1336,399,0,0.44191802,RUNX2,ESR2
1336,1247,0,0.4414356,RUNX2,PTPN7
1336,960,0,0.44132465,RUNX2,MICAL3
1336,1523,0,0.4412946,RUNX2,SYTL2
1336,1003,0,0.4412946,RUNX2,MTSS1
1336,1172,0,0.44129235,RUNX2,PLCL1
1336,909,0,0.44129223,RUNX2,MAF
1336,279,0,0.44129223,RUNX2,CREB5
1336,1793,0,0.44129205,RUNX2,ZNF221
1336,736,0,0.44129127,RUNX2,LDB2
1336,1056,0,0.44129112,RUNX2,NMT2
1336,327,0,0.44129112,RUNX2,DIP2C
1336,672,0,0.44129112,RUNX2,KALRN
1336,1040,0,0.44129112,RUNX2,NFIA
1336,603,0,0.44129112,RUNX2,IFIT2
1336,388,0,0.44129112,RUNX2,EPHA7
1336,570,0,0.44129112,RUNX2,HIVEP3
1336,2,0,0.44129112,RUNX2,ABCA5
1336,931,0,0.44129112,RUNX2,MAST4
1336,49,0,0.44129112,RUNX2,ANK3
1336,48,0,0.44129112,RUNX2,ANK1
1336,104,0,0.44129112,RUNX2,B4GALNT3
1336,1573,0,0.44129112,RUNX2,TLE1
1336,991,0,0.44129112,RUNX2,MRTFB
1336,451,0,0.44129112,RUNX2,FILIP1L
1336,362,0,0.44129112,RUNX2,EBF1
1336,588,0,0.44129112,RUNX2,HPN
1336,1295,0,0.44129112,RUNX2,RGS3
1336,278,0,0.44129112,RUNX2,CRADD
1336,1477,0,0.44129112,RUNX2,SPON2
1336,164,0,0.44129112,RUNX2,CACNA1H
1336,132,0,0.44129112,RUNX2,BRF1
1336,44,0,0.44129112,RUNX2,ALOX5AP
1336,89,0,0.44129112,RUNX2,ATG4D
1336,200,0,0.44129112,RUNX2,CD226
1336,629,0,0.44129112,RUNX2,IKZF2
1336,294,0,0.44129112,RUNX2,CTNND2
1336,750,0,0.44129112,RUNX2,LIMA1
1336,923,0,0.44129112,RUNX2,MAP3K14
1336,551,0,0.44129112,RUNX2,HDAC9
1336,437,0,0.44129112,RUNX2,FCER2
1336,598,0,0.44129112,RUNX2,ICOS
1336,1722,0,0.44129112,RUNX2,UST
1336,1387,0,0.44129112,RUNX2,SHPRH
1336,522,0,0.44129112,RUNX2,GRAP2
1336,903,0,0.44129112,RUNX2,LTBP4
1336,902,0,0.44129112,RUNX2,LTBP3
1336,208,0,0.44129112,RUNX2,CD8A
1336,1529,0,0.44129112,RUNX2,TANC1
1336,1249,0,0.44129112,RUNX2,PTPRK
1336,1472,0,0.44129112,RUNX2,SPEF2
1336,1293,0,0.44129112,RUNX2,RGS10
1336,1601,0,0.44129112,RUNX2,TNF
1336,1261,0,0.44129112,RUNX2,RABEP2
1336,1111,0,0.44129112,RUNX2,PAM
1336,462,0,0.44129112,RUNX2,FOXC1
1336,61,0,0.44129112,RUNX2,AP3B2
1336,1515,0,0.44129112,RUNX2,SYDE2
1336,1015,0,0.44129112,RUNX2,NAV3
1336,1498,0,0.44129112,RUNX2,STMN3
1336,1584,0,0.44129112,RUNX2,TMEM181
1336,1296,0,0.44128224,RUNX2,RGS6
1120,901,0,0.4404982,PAX5,LTBP1
1120,1021,0,0.4395958,PAX5,NCAM2
1288,901,0,0.43919104,REST,LTBP1
1120,705,1,0.43868902,PAX5,KLHDC4
1288,1021,0,0.43837297,REST,NCAM2
1120,1247,0,0.43788216,PAX5,PTPN7
1120,1270,0,0.43775865,PAX5,RALGDS
1120,284,0,0.4377439,PAX5,CRTAM
1496,1176,0,0.4377317,STAT5B,PLEKHA5
1120,375,0,0.43771106,PAX5,ELP1
1120,1793,0,0.43771106,PAX5,ZNF221
1120,633,0,0.43771106,PAX5,IL12RB2
1120,909,0,0.4377105,PAX5,MAF
1120,630,0,0.43770927,PAX5,IKZF3
1120,454,0,0.43770927,PAX5,FLNB
1120,1553,0,0.43770927,PAX5,TENM2
1120,474,0,0.43770927,PAX5,GADD45A
1120,1461,1,0.43770927,PAX5,SP140
1120,640,0,0.43770927,PAX5,IL2RA
1120,923,0,0.43770927,PAX5,MAP3K14
1120,522,0,0.43770927,PAX5,GRAP2
1120,890,0,0.43770927,PAX5,LRP5
1120,639,0,0.43770927,PAX5,IL21R
1120,345,0,0.43770927,PAX5,DNAJC6
1120,1477,0,0.43770927,PAX5,SPON2
1120,642,0,0.43770927,PAX5,IL6
1120,1111,0,0.43770927,PAX5,PAM
1120,604,0,0.43770927,PAX5,IFNG
1120,1059,0,0.43770927,PAX5,NOL4L
1120,886,0,0.43770927,PAX5,LRIG1
1120,1529,0,0.43770927,PAX5,TANC1
1120,551,0,0.43770927,PAX5,HDAC9
1120,48,0,0.43770927,PAX5,ANK1
1120,15,0,0.43770927,PAX5,ADAM12
1120,1584,0,0.43770927,PAX5,TMEM181
1120,204,0,0.43770927,PAX5,CD40LG
1120,326,0,0.43770927,PAX5,DIAPH3
1120,1401,0,0.43770927,PAX5,SLAMF7
1120,1617,0,0.43770927,PAX5,TPD52
1120,87,0,0.43770927,PAX5,ATF7IP2
1120,432,0,0.43770927,PAX5,FBXO16
1120,127,0,0.43770927,PAX5,BMPER
1120,874,0,0.43770927,PAX5,LINGO2
1120,283,0,0.43770927,PAX5,CRISPLD1
1120,954,0,0.43770927,PAX5,MGA
1120,1576,0,0.43770927,PAX5,TMC6
1120,164,0,0.43770927,PAX5,CACNA1H
1120,931,0,0.43770927,PAX5,MAST4
1120,1265,0,0.43770927,PAX5,RAD23B
1120,1786,0,0.43770927,PAX5,ZMYND8
1120,297,0,0.43770927,PAX5,CUBN
1120,1116,0,0.43770927,PAX5,PARP15
1120,991,0,0.43770927,PAX5,MRTFB
1120,672,0,0.43770927,PAX5,KALRN
1120,1508,0,0.43770927,PAX5,SULF2
1120,49,0,0.43770927,PAX5,ANK3
1120,475,0,0.43770927,PAX5,GALM
1120,598,0,0.43770927,PAX5,ICOS
1120,1534,0,0.43770927,PAX5,TBC1D4
1120,629,0,0.43770927,PAX5,IKZF2
1120,691,0,0.43770927,PAX5,KIF21A
1120,609,0,0.43770927,PAX5,IFT88
1120,1520,0,0.43770927,PAX5,SYT1
1120,1285,0,0.43770927,PAX5,RCAN3
1120,1019,0,0.43770927,PAX5,NCALD
1120,1515,0,0.43770927,PAX5,SYDE2
1120,200,0,0.43770927,PAX5,CD226
1120,278,0,0.43770927,PAX5,CRADD
1288,705,0,0.43747416,REST,KLHDC4
1288,284,0,0.4364782,REST,CRTAM
1288,1411,0,0.43644762,REST,SLC24A3
1288,1211,0,0.4364464,REST,PRF1
1288,1003,0,0.4364464,REST,MTSS1
1288,1523,0,0.4364464,REST,SYTL2
1288,375,0,0.43644482,REST,ELP1
1288,633,0,0.43644482,REST,IL12RB2
1288,279,0,0.43644398,REST,CREB5
1288,437,0,0.43644273,REST,FCER2
1288,874,0,0.43644273,REST,LINGO2
1288,1576,0,0.43644273,REST,TMC6
1288,691,0,0.43644273,REST,KIF21A
1288,551,0,0.43644273,REST,HDAC9
1288,312,0,0.43644273,REST,DCDC2
1288,48,0,0.43644273,REST,ANK1
1288,1529,0,0.43644273,REST,TANC1
1288,923,0,0.43644273,REST,MAP3K14
1288,204,0,0.43644273,REST,CD40LG
1288,1812,0,0.43644273,REST,ZNF507
1288,283,0,0.43644273,REST,CRISPLD1
1288,474,0,0.43644273,REST,GADD45A
1288,640,0,0.43644273,REST,IL2RA
1288,1285,0,0.43644273,REST,RCAN3
1288,1049,0,0.43644273,REST,NKD1
1288,1249,0,0.43644273,REST,PTPRK
1288,903,1,0.43644273,REST,LTBP4
1288,1099,0,0.43644273,REST,OSBPL3
1288,297,0,0.43644273,REST,CUBN
1288,87,0,0.43644273,REST,ATF7IP2
1288,1019,0,0.43644273,REST,NCALD
1288,1722,0,0.43644273,REST,UST
1288,1498,1,0.43644273,REST,STMN3
1288,207,0,0.43644273,REST,CD79A
1288,345,0,0.43644273,REST,DNAJC6
1288,454,0,0.43644273,REST,FLNB
1288,1114,0,0.43644273,REST,PARD6B
1288,129,0,0.43644273,REST,BNC2
1288,1219,0,0.43644273,REST,PRKN
1288,1491,0,0.43644273,REST,ST8SIA6
1288,1059,0,0.43644273,REST,NOL4L
1288,1295,0,0.43644273,REST,RGS3
1288,1401,0,0.43644273,REST,SLAMF7
1288,15,0,0.43644273,REST,ADAM12
1288,432,0,0.43644273,REST,FBXO16
1288,278,0,0.43644273,REST,CRADD
1288,1250,0,0.43644273,REST,PTPRM
1288,1481,0,0.43644273,REST,SPTBN1
1288,1460,0,0.43644273,REST,SOX6
1288,604,0,0.43644273,REST,IFNG
1288,588,0,0.43644273,REST,HPN
1288,750,0,0.43644273,REST,LIMA1
1288,1134,0,0.43644273,REST,PDE4D
1288,1020,0,0.43644273,REST,NCAM1
1288,915,0,0.43644273,REST,MAML3
1288,1534,0,0.43644273,REST,TBC1D4
1288,886,0,0.43644273,REST,LRIG1
1288,1040,0,0.43644273,REST,NFIA
1288,1440,0,0.43644273,REST,SMAD7
1288,1111,0,0.43644273,REST,PAM
1288,1679,0,0.43644273,REST,TTC28
1288,327,0,0.43644273,REST,DIP2C
1288,1601,0,0.43644273,REST,TNF
1288,1786,0,0.43644273,REST,ZMYND8
1288,672,0,0.43644273,REST,KALRN
1288,1515,0,0.43644273,REST,SYDE2
1288,890,0,0.43644273,REST,LRP5
1288,1574,0,0.43644258,REST,TLN2
1496,1021,0,0.43416056,STAT5B,NCAM2
1496,1017,0,0.43415996,STAT5B,NBEA
1496,1766,0,0.43350598,STAT5B,ZC3H12D
1496,705,0,0.43350562,STAT5B,KLHDC4
1496,1804,0,0.43350562,STAT5B,ZNF365
1496,1402,0,0.4321481,STAT5B,SLC14A1
1496,1411,0,0.43214747,STAT5B,SLC24A3
1496,975,0,0.43214747,STAT5B,MLLT3
1496,1523,0,0.43214607,STAT5B,SYTL2
1496,1459,0,0.4321455,STAT5B,SOX5
1496,1372,0,0.43214408,STAT5B,SFXN1
1496,1367,0,0.432144,STAT5B,SERPINE1
1496,1172,0,0.4321437,STAT5B,PLCL1
1496,909,0,0.4321435,STAT5B,MAF
1496,479,0,0.43214262,STAT5B,GAS2
1496,935,0,0.43214208,STAT5B,MBNL3
1496,991,0,0.43214208,STAT5B,MRTFB
1496,1573,0,0.43214208,STAT5B,TLE1
1496,462,0,0.43214208,STAT5B,FOXC1
1496,1461,0,0.43214208,STAT5B,SP140
1496,278,0,0.43214208,STAT5B,CRADD
1496,1015,0,0.43214208,STAT5B,NAV3
1496,1126,0,0.43214208,STAT5B,PCDH9
1496,691,0,0.43214208,STAT5B,KIF21A
1496,474,0,0.43214208,STAT5B,GADD45A
1496,1477,0,0.43214208,STAT5B,SPON2
1496,200,0,0.43214208,STAT5B,CD226
1496,312,0,0.43214208,STAT5B,DCDC2
1496,104,0,0.43214208,STAT5B,B4GALNT3
1496,388,0,0.43214208,STAT5B,EPHA7
1496,1491,0,0.43214208,STAT5B,ST8SIA6
1496,1481,0,0.43214208,STAT5B,SPTBN1
1496,551,0,0.43214208,STAT5B,HDAC9
1496,283,0,0.43214208,STAT5B,CRISPLD1
1496,327,0,0.43214208,STAT5B,DIP2C
1496,1515,0,0.43214208,STAT5B,SYDE2
1496,49,0,0.43214208,STAT5B,ANK3
1496,129,0,0.43214208,STAT5B,BNC2
1496,1812,0,0.43214208,STAT5B,ZNF507
1496,326,0,0.43214208,STAT5B,DIAPH3
1496,370,0,0.43214208,STAT5B,EFNA5
1496,63,0,0.43214208,STAT5B,APBB2
1496,87,0,0.43214208,STAT5B,ATF7IP2
1496,1401,0,0.43214208,STAT5B,SLAMF7
1496,639,0,0.43214208,STAT5B,IL21R
1496,672,0,0.43214208,STAT5B,KALRN
1496,1576,0,0.43214208,STAT5B,TMC6
1496,1529,0,0.43214208,STAT5B,TANC1
1496,225,0,0.43214208,STAT5B,CEP128
1496,931,0,0.43214208,STAT5B,MAST4
1496,1440,0,0.43214208,STAT5B,SMAD7
1496,475,0,0.43214208,STAT5B,GALM
1496,642,0,0.43214208,STAT5B,IL6
1496,1722,0,0.43214208,STAT5B,UST
1496,638,0,0.43214208,STAT5B,IL2
1496,127,0,0.43214208,STAT5B,BMPER
1496,629,0,0.43214208,STAT5B,IKZF2
1496,1617,0,0.43214208,STAT5B,TPD52
1496,1387,0,0.43214208,STAT5B,SHPRH
1496,61,0,0.43214208,STAT5B,AP3B2
1496,886,0,0.43214208,STAT5B,LRIG1
1496,437,0,0.43214208,STAT5B,FCER2
1496,432,0,0.43214208,STAT5B,FBXO16
1496,1250,0,0.43214208,STAT5B,PTPRM
1496,1460,0,0.43214208,STAT5B,SOX6
1496,15,0,0.43214208,STAT5B,ADAM12
1496,164,0,0.43214208,STAT5B,CACNA1H
1496,2,0,0.43214208,STAT5B,ABCA5
1496,345,0,0.43214208,STAT5B,DNAJC6
1496,1574,0,0.43214193,STAT5B,TLN2
1208,1176,0,0.4317329,PRDM1,PLEKHA5
1208,705,0,0.429256,PRDM1,KLHDC4
1208,1804,0,0.429256,PRDM1,ZNF365
1208,1021,0,0.42864165,PRDM1,NCAM2
1208,487,0,0.42864165,PRDM1,GCNT4
1208,1247,0,0.42696393,PRDM1,PTPN7
1208,960,0,0.42668143,PRDM1,MICAL3
1208,284,0,0.42668143,PRDM1,CRTAM
1208,1402,0,0.42665443,PRDM1,SLC14A1
1208,633,0,0.426651,PRDM1,IL12RB2
1208,1793,0,0.426651,PRDM1,ZNF221
1208,479,0,0.42664835,PRDM1,GAS2
1208,1459,0,0.42664647,PRDM1,SOX5
1208,1172,0,0.42664522,PRDM1,PLCL1
1208,279,0,0.42664522,PRDM1,CREB5
1208,1372,0,0.4266448,PRDM1,SFXN1
1208,736,0,0.42664358,PRDM1,LDB2
1208,1519,0,0.4266435,PRDM1,SYNJ2
1208,1481,0,0.4266435,PRDM1,SPTBN1
1208,1517,0,0.4266435,PRDM1,SYNE1
1208,208,0,0.4266435,PRDM1,CD8A
1208,1040,0,0.4266435,PRDM1,NFIA
1208,1520,0,0.4266435,PRDM1,SYT1
1208,1679,0,0.4266435,PRDM1,TTC28
1208,551,0,0.4266435,PRDM1,HDAC9
1208,1812,0,0.4266435,PRDM1,ZNF507
1208,1111,0,0.4266435,PRDM1,PAM
1208,1182,0,0.4266435,PRDM1,PLXDC1
1208,1250,0,0.4266435,PRDM1,PTPRM
1208,1249,0,0.4266435,PRDM1,PTPRK
1208,588,0,0.4266435,PRDM1,HPN
1208,691,0,0.4266435,PRDM1,KIF21A
1208,1114,0,0.4266435,PRDM1,PARD6B
1208,1515,0,0.4266435,PRDM1,SYDE2
1208,1219,0,0.4266435,PRDM1,PRKN
1208,326,0,0.4266435,PRDM1,DIAPH3
1208,917,0,0.4266435,PRDM1,MAMSTR
1208,44,0,0.4266435,PRDM1,ALOX5AP
1208,890,0,0.4266435,PRDM1,LRP5
1208,1491,0,0.4266435,PRDM1,ST8SIA6
1208,1126,0,0.4266435,PRDM1,PCDH9
1208,630,0,0.4266435,PRDM1,IKZF3
1208,474,0,0.4266435,PRDM1,GADD45A
1208,475,0,0.4266435,PRDM1,GALM
1208,63,0,0.4266435,PRDM1,APBB2
1208,639,0,0.4266435,PRDM1,IL21R
1208,1265,0,0.4266435,PRDM1,RAD23B
1208,672,0,0.4266435,PRDM1,KALRN
1208,1534,0,0.4266435,PRDM1,TBC1D4
1208,1460,0,0.4266435,PRDM1,SOX6
1208,1020,0,0.4266435,PRDM1,NCAM1
1208,1116,0,0.4266435,PRDM1,PARP15
1208,874,0,0.4266435,PRDM1,LINGO2
1208,1285,0,0.4266435,PRDM1,RCAN3
1208,345,0,0.4266435,PRDM1,DNAJC6
1208,432,0,0.4266435,PRDM1,FBXO16
1208,1073,0,0.4266435,PRDM1,NRCAM
1208,48,0,0.4266435,PRDM1,ANK1
1208,70,0,0.4266435,PRDM1,ARHGAP24
1208,132,0,0.4266435,PRDM1,BRF1
1208,104,0,0.4266435,PRDM1,B4GALNT3
1208,604,0,0.4266435,PRDM1,IFNG
1208,312,0,0.4266435,PRDM1,DCDC2
1208,297,0,0.4266435,PRDM1,CUBN
1208,15,0,0.4266435,PRDM1,ADAM12
1208,1584,0,0.4266435,PRDM1,TMEM181
1208,1043,0,0.4266435,PRDM1,NIBAN1
1208,388,0,0.4266435,PRDM1,EPHA7
1208,451,0,0.4266435,PRDM1,FILIP1L
1208,1722,0,0.4266435,PRDM1,UST
1208,1553,0,0.4266435,PRDM1,TENM2
1208,1529,0,0.4266435,PRDM1,TANC1
1208,2,0,0.4266435,PRDM1,ABCA5
